MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,TARGET,OriginalDataSortOrder,Latitude,Longitude,StreetAddress_Full,ZipCode_Country,ZipCode_Full,ZipCode_FirstFive,ZipCode_LastFour,ZipCode_NearestApproximation
2.5714,43,4.939393939,0.977272727,1322,2.503787879,0.7,16247,-121.27,37.98,"2162, North Sanguinetti Lane, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.6812,43,5.843023256,1.162790698,492,2.860465116,0.728,16248,-121.27,37.98,"2162, North Sanguinetti Lane, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.1429,52,5.502923977,1.076023392,414,2.421052632,0.699,16249,-121.28,37.98,"2636, West Lane, Stockton, San Joaquin County, California, 95210, USA","95210, USA",95210,95210,-,-
1.6944,45,4.948717949,1.015384615,498,2.553846154,0.752,16250,-121.29,37.99,"4119, Coronado Avenue, Stockton, San Joaquin County, California, 95210, USA","95210, USA",95210,95210,-,-
1.1141,39,4.566964286,1.084821429,550,2.455357143,0.544,16251,-121.27,37.97,"Waterloo Road, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.5,43,3.467105263,0.875,367,2.414473684,0.636,16252,-121.26,37.96,"East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.962,43,4.557692308,1.0625,749,3.600961538,0.527,16253,-121.27,37.96,"1661, East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.5625,52,6.268817204,1.225806452,310,3.333333333,0.542,16254,-121.27,37.96,"1661, East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
0.9782,41,3.953995157,1.04842615,885,2.142857143,0.542,16255,-121.26,37.98,"1971, Sunset Avenue, August, San Joaquin County, California, CA 95205, USA","95205, USA",95205,95205,-,-
1.5329,39,4.263285024,1,1056,2.550724638,0.483,16256,-121.25,37.98,"CA 99, August, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.5536,31,4.071917808,1.010273973,891,3.051369863,0.505,16257,-121.26,37.97,"Anita Street, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.7895,34,4.395904437,1.174061433,846,2.887372014,0.631,16258,-121.25,37.97,"Broadway Avenue, August, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.3056,43,5.193370166,1.149171271,690,3.812154696,0.623,16259,-121.26,37.96,"East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
3.0352,41,5.400900901,1.009009009,1143,2.574324324,0.698,16260,-121.26,37.97,"Anita Street, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.0375,41,4.150485437,0.917475728,716,3.475728155,0.75,16261,-121.25,37.97,"Broadway Avenue, August, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.7898,35,4.970394737,1.039473684,892,2.934210526,0.635,16262,-121.26,37.96,"East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.0817,40,4.565683646,0.970509383,1208,3.238605898,0.553,16263,-121.25,37.95,"South Filbert Street, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.725,44,4.475409836,1.005464481,677,3.699453552,0.593,16264,-121.26,37.95,"East Taylor Street, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.1583,39,4.720512821,1.097435897,1368,3.507692308,0.62,16265,-121.26,37.95,"East Taylor Street, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.275,41,5.835443038,1.278481013,382,4.835443038,0.54,16266,-121.27,37.96,"1661, East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.5234,40,5.245098039,1.029411765,335,3.284313725,0.628,16267,-121.26,37.96,"East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
2.4866,26,4.671610169,1.012711864,1730,3.665254237,0.683,16268,-121.25,37.96,"East Lafayette Street, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.9187,29,3.936936937,0.977477477,788,3.54954955,0.577,16269,-121.24,37.96,"Anteros Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.9402,46,4.990024938,1.067331671,1384,3.451371571,0.622,16270,-121.25,37.95,"South Filbert Street, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
3.7734,36,5.822580645,1.016129032,169,2.725806452,0.638,16271,-121.24,37.95,"Guernsey Avenue, Fair Oaks, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.7798,30,5.428057554,1.107913669,967,3.478417266,0.659,16272,-121.25,37.94,"1851, Pock Lane, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.8705,5,5.131034483,1.12183908,1857,4.268965517,1.136,16273,-121.24,37.94,"2062, Madrid Drive, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.0893,21,4.836734694,0.967346939,960,3.918367347,0.65,16274,-121.24,37.93,"2727, Loomis Road, Kennedy, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.3269,28,4.422018349,1.064220183,782,3.587155963,0.559,16275,-121.25,37.94,"1851, Pock Lane, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.0833,31,4.1825,0.955,1734,4.335,0.483,16276,-121.25,37.93,"2783, South D Street, Stockton, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.4583,33,3.586734694,0.903061224,2248,3.823129252,0.53,16277,-121.26,37.93,"10th Street, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.7574,43,4.410958904,1.128767123,1409,3.860273973,0.517,16278,-121.26,37.94,"South B Street, Stockton, San Joaquin County, California, 95213, USA","95213, USA",95213,95213,-,-
2.125,24,5.127208481,1.130742049,1413,4.992932862,0.612,16279,-121.27,37.93,"1035, 9th Street, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.9375,35,4.386252046,1.037643208,2188,3.58101473,0.567,16280,-121.28,37.94,"519, East Charter Way, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.1705,36,4.024193548,0.927419355,451,3.637096774,0.603,16281,-121.28,37.92,"2948, South Harris Avenue, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.8814,40,4.418897638,1.078740157,2268,3.571653543,0.577,16282,-121.28,37.94,"519, East Charter Way, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.551,37,4.840466926,1.124513619,1854,3.607003891,0.591,16283,-121.29,37.93,"343, West 6th Street, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.7829,24,4.204678363,1.026315789,1294,3.783625731,0.618,16284,-121.29,37.93,"343, West 6th Street, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.1591,23,4.346938776,1.008746356,1223,3.565597668,0.678,16285,-121.28,37.93,"327, East 8th Street, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.4412,30,5.441025641,1.179487179,851,4.364102564,0.616,16286,-121.28,37.92,"2948, South Harris Avenue, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
3.1053,12,3.942446043,0.863309353,1175,4.226618705,0.731,16287,-121.29,37.92,"2924, French Camp Turnpike, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.69,31,5.290322581,1.15483871,576,3.716129032,0.659,16288,-121.28,37.91,"194, Clayton Avenue, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
2.4667,21,5.118421053,1.032894737,1140,3.75,0.814,16289,-121.31,37.93,"1627, Kyburz Court, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
1.7694,28,4.594444444,1.063888889,3201,4.445833333,0.739,16290,-121.3,37.92,"Houston Avenue, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.1964,33,4.368932039,1.194174757,236,2.291262136,0.804,16291,-121.24,37.98,"Cardinal Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.1991,47,4.712765957,1.042553191,517,2.75,0.672,16292,-121.24,37.97,"North Oro Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.875,37,4.400749064,0.973782772,951,3.561797753,0.577,16293,-121.24,37.96,"Anteros Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.6563,37,4.282331512,1.027322404,1591,2.897996357,0.572,16294,-121.23,37.96,"Dawes Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.5539,44,5.066666667,1.087356322,1277,2.935632184,0.592,16295,-121.23,37.96,"Dawes Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.625,36,5.335526316,1.105263158,514,3.381578947,0.892,16296,-121.23,37.95,"Brown Lane, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.401,37,4.492581602,1,1121,3.326409496,0.584,16297,-121.22,37.97,"Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
1.9875,30,5.005763689,1.097982709,1177,3.391930836,0.564,16298,-121.22,37.96,"Cardinal Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.625,31,4.416666667,0.93452381,1163,3.461309524,0.721,16299,-121.22,37.96,"Cardinal Avenue, Garden Acres, San Joaquin County, California, 95215, USA","95215, USA",95215,95215,-,-
2.4097,19,4.950704225,1.002347418,1742,4.089201878,0.66,16300,-121.25,37.92,"3552, South B Street, Stockton, San Joaquin County, California, 95213, USA","95213, USA",95213,95213,-,-
1.8958,28,5.95959596,1.303030303,315,3.181818182,0.857,16301,-121.23,37.92,"3904, Anastasia Lane, Kennedy, San Joaquin County, California, 95213, USA","95213, USA",95213,95213,-,-
5.3224,17,6.103633917,1.025572005,1562,2.102288022,2.258,16302,-121.36,38,"3643, North Portsmouth Circle, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
3.675,22,5.098712446,1.04434907,1539,2.201716738,1.524,16303,-121.35,38,"West Swain Road, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
3.4231,6,4.711428571,1.054285714,732,2.091428571,1.238,16304,-121.35,38,"West Swain Road, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
10.0088,15,7.738853503,1.003184713,1016,3.23566879,2.42,16305,-121.37,38.01,"Fort Donelson Drive, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
3.5982,15,4.462562396,0.996672213,1520,2.529118136,0.944,16306,-121.35,38.01,"2822, Marietta Court, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
4.0221,16,4.676767677,1.161616162,451,2.277777778,1.733,16307,-121.36,38.01,"6892, Atlanta Circle, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
2.3339,16,3.761658031,1.151986183,1192,2.058721934,0.871,16308,-121.36,38.01,"6892, Atlanta Circle, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
4.5278,16,5.934065934,0.912087912,507,2.785714286,1.669,16309,-121.36,38.01,"6892, Atlanta Circle, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
3.2872,17,4.558295964,1.013452915,1114,2.497757848,1.75,16310,-121.34,38.01,"Basketball Court, Alexandria Place, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
5.318,27,6.321568627,0.917647059,630,2.470588235,1.551,16311,-121.33,38.01,"6751, North Pershing Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
4.0444,32,5.992272025,1.061823802,1642,2.537867079,1.292,16312,-121.34,38,"2344, West Swain Road, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
3.2889,32,5.061085973,1.050904977,2177,2.462669683,0.989,16313,-121.33,38,"1640, West Longview Avenue, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
5.9191,36,6.812807882,1.019704433,531,2.615763547,1.519,16314,-121.33,38.01,"6751, North Pershing Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
2.6765,20,5.300835655,1.100278552,919,2.559888579,0.964,16315,-121.32,38.01,"6530, Pacific Avenue, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
2.7045,36,4.949367089,0.936708861,171,2.164556962,1.028,16316,-121.32,38.01,"6530, Pacific Avenue, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
2.0091,21,3.802966102,1.021186441,1114,2.360169492,1.015,16317,-121.32,38,"1035, West Robinhood Drive, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
2.213,22,4.358178054,1.078674948,781,1.616977226,0.875,16318,-121.32,38,"1035, West Robinhood Drive, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
3.1369,14,4.974666667,1.029333333,1679,2.238666667,1.196,16319,-121.33,38,"1640, West Longview Avenue, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
2.5,15,4.581967213,1.105532787,1837,1.882172131,1.759,16320,-121.33,37.99,"2203, Lido Circle, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
3.9615,11,5.752564103,1.112820513,2195,2.814102564,1.946,16321,-121.34,37.99,"4334, Mallard Creek Circle, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
6.556,14,5.925714286,0.948571429,1178,2.243809524,2.347,16322,-121.34,37.99,"4334, Mallard Creek Circle, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
1.3729,15,3.603948897,1.120789779,3061,3.555168409,1.103,16323,-121.31,37.99,"410, Rialto Avenue, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
1.3531,20,2.968283582,1.098880597,1916,3.574626866,0.946,16324,-121.32,37.98,"3650, Martel Avenue, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
5.143,9,6.139896373,1.098445596,1129,2.924870466,1.765,16325,-121.33,37.98,"3944, Crawford Court, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
2.7031,10,4.507204611,1.144092219,643,1.853025937,1.5,16326,-121.33,37.98,"3944, Crawford Court, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
4.2589,8,5.145714286,1.085714286,684,1.954285714,1.349,16327,-121.36,37.99,"6546, Pine Meadow Circle, Stockton, San Joaquin County, California, 95219, USA","95219, USA",95219,95219,-,-
5.3002,8,6.687022901,1.089058524,1158,2.946564885,1.917,16328,-121.34,37.98,"Calaveras River Bike Ph, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
4.3008,33,6.314159292,1.081858407,1109,2.453539823,1.364,16329,-121.33,38.02,"7735, North Pershing Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
5.1202,30,6.170662906,0.971791255,2038,2.874471086,1.338,16330,-121.34,38.02,"7718, Heather Drive, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
3.1827,31,5.771653543,1.039370079,608,2.393700787,1.621,16331,-121.33,38.02,"7735, North Pershing Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
4.3008,37,5.862686567,0.940298507,915,2.731343284,1.198,16332,-121.33,38.02,"7735, North Pershing Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
4.4063,20,5.900560224,1.051820728,2071,2.900560224,1.308,16333,-121.34,38.03,"Agate Court, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
4.918,19,5.930555556,1.010416667,906,3.145833333,1.306,16334,-121.33,38.03,"1401, Ponce de Leon Avenue, Stockton, San Joaquin County, California, 95207-4115, USA","95207-4115, USA",95207-4115,95207,4115,-
5.5427,4,6.570291777,0.952254642,1234,3.273209549,1.621,16335,-121.36,38.04,"3507, Northstar Drive, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
5.5842,5,6.929146538,0.987117552,2206,3.552334944,1.591,16336,-121.35,38.04,"2708, Summerfield Drive, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
3.7206,12,6.46930281,1.060353798,3771,3.924037461,1.46,16337,-121.35,38.04,"2708, Summerfield Drive, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
5.0285,9,6.173789174,1.054131054,1290,3.675213675,1.482,16338,-121.36,38.04,"3507, Northstar Drive, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
5.6147,16,7.411111111,1.022222222,267,2.966666667,2.447,16339,-121.34,38.05,"10473, Big Oak Circle, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
3.6083,16,5.720486111,0.980902778,2279,3.956597222,1.464,16340,-121.34,38.04,"9660, Cody Way, Stockton, San Joaquin County, California, 95209, USA","95209, USA",95209,95209,-,-
